,url,date,user,tweet,tweet_id,followers_count,friends_count,statuses_count,location,reply_count,retweet_count,like_count,mentioned_user,score,label,clean_tweets
1923,https://twitter.com/KompasEkonomi/status/1602223239744233474,2022-12-12 08:46:02,KompasEkonomi,Menengok Kembali Tren IPO Ketika Resesi 1998 dan 2008 https://t.co/ZloyoHNT2X,1602223239744233474,38073,37,122474,Indonesia,0,0,0,,0.9955282807350159,neutral,menengok tren ipo
1924,https://twitter.com/SCM_Princess/status/1602222176060420098,2022-12-12 08:41:49,SCM_Princess,"MMC Millenials

Sistem kapitalisme-neoliberalisme sekuler memang hanya menimbulkan kerusakan. Akibat resesi &amp; krisis global, semakin banyak PHK massal &amp; pengangguran yg menyebabkan banyak orang depresi hingga bunuh diri

https://t.co/Tm44ggHcyz

#IslamKaffah",1602222176060420098,7,21,628,,0,0,0,,0.8780986666679382,negative,mmc millenials sistem kapitalisme neoliberalisme sekuler menimbulkan kerusakan akibat krisis global phk massal pengangguran menyebabkan orang depresi bunuh islamkaffah
1925,https://twitter.com/BuLilooo/status/1602221746093846528,2022-12-12 08:40:06,BuLilooo,Taun depan ancaman resesi eh kantor aing malah renovasi building taun ini.????,1602221746093846528,600,327,48968,indonesia,1,0,0,,0.9482811689376831,negative,taun ancaman eh kantor aing renovasi building taun
1926,https://twitter.com/EJat3010/status/1602220044838002688,2022-12-12 08:33:21,EJat3010,"@k_homb @anakodok2009 @PutraJayaHusin @msaid_didu @prastow Jauh dr simpel dugaanmu, pak... Ekonomi makro Indonesia ini skrg justru aman dr resesi ekonomi sprti yg dihadapi negara2 lain. Mungkin ekonomi mikro keluargamu lah yg lg morat marit ????????",1602220044838002688,50,124,3019,,2,0,0,k_homb,0.7594127655029297,negative,homb putrajayahusin msaid didu prastow simpel dugaanmu ekonomi makro indonesia aman ekonomi sprti dihadapi ekonomi mikro keluargamu morat marit
1927,https://twitter.com/FeryFlourent/status/1602217245027217408,2022-12-12 08:22:13,FeryFlourent,@HappyTupay @detikcom Mau ngewe nya tpi gak mau hamilnya mas... jd resesi sex bukan sex bebasnya.. tpi lebih ke tanggung jawab punya anaknya.,1602217245027217408,2,199,984,,1,0,0,HappyTupay,0.9441460371017456,negative,happytupay detikcom ngewe tpi hamilnya mas sex sex bebasnya tpi tanggung anaknya
1928,https://twitter.com/_MiraiYuugure13/status/1602217234193342464,2022-12-12 08:22:11,_MiraiYuugure13,Mungkin resesi nya bagi mereka yg menikah yg anu mah anu https://t.co/mjyKAU0G5r,1602217234193342464,4943,1600,97093,"Manchester, England",1,0,1,,0.6438307166099548,negative,menikah anu anu
1929,https://twitter.com/mrayhan15_/status/1602215103994241025,2022-12-12 08:13:43,mrayhan15_,njir bener2 resesi ekonomi ini,1602215103994241025,38,48,2415,"Jakarta Barat, DKI Jakarta",0,0,0,,0.9918158650398254,negative,njir ekonomi
1930,https://twitter.com/bicks757/status/1602214925312880641,2022-12-12 08:13:00,bicks757,@bubblesuto @ngalamfess Tahun ngarep resesi ????,1602214925312880641,33,88,77,"Malang, Jawa Timur",1,0,0,bubblesuto,0.5360727310180664,neutral,bubblesuto ngalamfess ngarep
1931,https://twitter.com/Alfians511617/status/1602214265997250560,2022-12-12 08:10:23,Alfians511617,"Jangan lewatkan webinar Vestanesia dengan Tema ""Natural Farming Alternatif dalam menghadapi Resesi"" bersama dengan para pemateri-pemateri hebat dari berbagai sektor. untuk pendaftaran klik dibawah ini 
https://t.co/C08wMxbmMB

#Vestanesia #Webinar #Pertanian https://t.co/vqXLrjKGsc",1602214265997250560,1,4,1,,0,1,0,,0.7886995673179626,positive,lewatkan webinar vestanesia tema natural farming alternatif menghadapi pemateri pemateri hebat sektor pendaftaran klik dibawah vestanesia webinar pertanian vqxlrjkgsc
1932,https://twitter.com/pinawarka/status/1602213910869733376,2022-12-12 08:08:58,pinawarka,Indonesia di bawah pimpinan presiden Jokowi berhasil keluar dari ancaman resesi global sehingga masyarakat sangat puas atas upaya-upaya yg telah dilakukan pemerintah.  Jokowi Pulihkan Krisis  #PublikPuas,1602213910869733376,0,1,69,,0,0,0,,0.9416587948799133,positive,indonesia pimpinan presiden jokowi berhasil ancaman global masyarakat puas upaya upaya pemerintah jokowi pulihkan krisis publikpuas
1933,https://twitter.com/iswariyaw4/status/1602213724143566850,2022-12-12 08:08:14,iswariyaw4,Indonesia di bawah pimpinan presiden Jokowi berhasil keluar dari ancaman resesi global sehingga masyarakat sangat puas atas upaya-upaya yg telah dilakukan pemerintah.  Jokowi Pulihkan Krisis  #PublikPuas,1602213724143566850,0,1,181,,0,0,0,,0.9416587948799133,positive,indonesia pimpinan presiden jokowi berhasil ancaman global masyarakat puas upaya upaya pemerintah jokowi pulihkan krisis publikpuas
1934,https://twitter.com/kutilangmay/status/1602213694364319749,2022-12-12 08:08:07,kutilangmay,Kreen pertumbuhan ekonomi RI yang terus mencatatkan laju positif di tengah kondisi ancaman resesi global Jokowi Pulihkan Krisis  #PublikPuas https://t.co/OLiGxYLDj1,1602213694364319749,0,1,195,,0,0,0,,0.9859482049942017,neutral,kreen pertumbuhan ekonomi ri mencatatkan laju positif kondisi ancaman global jokowi pulihkan krisis publikpuas
1935,https://twitter.com/kahyangbuna/status/1602213068129198081,2022-12-12 08:05:37,kahyangbuna,Indonesia di bawah pimpinan presiden Jokowi berhasil keluar dari ancaman resesi global sehingga masyarakat sangat puas atas upaya-upaya yg telah dilakukan pemerintah.  Jokowi Pulihkan Krisis  #PublikPuas,1602213068129198081,0,1,199,,0,0,0,,0.9416587948799133,positive,indonesia pimpinan presiden jokowi berhasil ancaman global masyarakat puas upaya upaya pemerintah jokowi pulihkan krisis publikpuas
1936,https://twitter.com/hyungalah/status/1602212505282936832,2022-12-12 08:03:23,hyungalah,@detikcom Resesi nikah kali ah. Ngews mah jalan terus,1602212505282936832,53,120,17813,Джокьякарта,0,0,0,detikcom,0.9279720187187195,negative,detikcom nikah ah ngews jalan
1937,https://twitter.com/MilaKp2/status/1602211552031297536,2022-12-12 07:59:36,MilaKp2,@jenxxmy HAHAHA... resesi tuh apa sih? Jenia merch baru ya? ????????????,1602211552031297536,56,216,5671,,1,0,0,jenxxmy,0.8730754256248474,negative,jenxxmy hahaha jenia merch
1938,https://twitter.com/ferdyeday/status/1602210323179503616,2022-12-12 07:54:43,ferdyeday,"@detikcom Resesi sex sih engga, resesi populasi mungkin..",1602210323179503616,421,309,15423,"Jakarta Capital Region, Indone",0,0,0,detikcom,0.9606637358665466,negative,detikcom sex engga populasi
1939,https://twitter.com/NindyyHadian/status/1602210064961441792,2022-12-12 07:53:41,NindyyHadian,"@detikcom Kaynya sih bukan resesi segs ya,lebih ke liat sikon aja males gtu berumah tangga dgn segala resiko.. wkwks maybe",1602210064961441792,50,169,1378,"Bandung, Jawa Barat ,Indonesia",3,0,8,detikcom,0.9968633651733398,negative,detikcom kaynya segs liat sikon males gtu berumah tangga resiko wkwks maybe
1940,https://twitter.com/detikcom/status/1602209589944111110,2022-12-12 07:51:48,detikcom,"Indonesia dihantui resesi seks imbas wanita mulai ogah menikah hingga punya anak. Sosiolog buka suara, mengapa sih banyak negara termasuk RI bisa kena?  https://t.co/Vh1zcYo0LA",1602209589944111110,19621984,35,2139466,"Jakarta, Indonesia",170,64,330,,0.8840869665145874,neutral,indonesia dihantui seks imbas wanita ogah menikah anak sosiolog buka suara negara ri kena
1941,https://twitter.com/pelangibaru04_/status/1602205969270059009,2022-12-12 07:37:25,pelangibaru04_,"Mau gapercaya resesi 2023, tp di bulan ini keuangan sudah mulai aga sulit, apa cuma gue????",1602205969270059009,0,12,2,"Bogor, Jawa Barat",0,0,0,,0.9913021326065063,negative,gapercaya keuangan sulit
1942,https://twitter.com/KuilCinta7/status/1602205030924296194,2022-12-12 07:33:41,KuilCinta7,"Kedua, pertumbuhan ekonomi RI yang terus mencatatkan laju positif di tengah kondisi ancaman resesi global. Dalam hal ini, Jokowi tidak hanya dipuji dari dalam negeri, tapi juga dari pemimpin-pemimpin dunia. 
Jokowi Pulihkan Krisis #PublikPuas
https://t.co/h8fazH4b9d",1602205030924296194,0,2,258,,0,0,0,,0.8101053833961487,neutral,pertumbuhan ekonomi ri mencatatkan laju positif kondisi ancaman global jokowi dipuji negeri pemimpin pemimpin dunia jokowi pulihkan krisis publikpuas
1943,https://twitter.com/news_wanheart/status/1602204349718929408,2022-12-12 07:30:59,news_wanheart,"Elon Musk Takut dengan Keadaan Ekonomi Saat Ini, Peringatkan The Fed: Resesi Akan Semakin Parah! https://t.co/ScrQsTYAIT",1602204349718929408,164,3,35964,,0,0,0,,0.8387718796730042,neutral,elon musk takut ekonomi peringatkan the fed parah scrqstyait
1944,https://twitter.com/ArdianFuller/status/1602204211571458048,2022-12-12 07:30:26,ArdianFuller,"Good Job pak Jokowi yang suskes bawa Indonesia pulih kembaki disaat dunia sedang ramai krisis akibat pandemi dan isu terkait resesi 2023 
Jokowi Pulihkan Krisis
#PublikPuas
https://t.co/C3rPtNeUUT",1602204211571458048,0,4,40,,0,0,0,,0.6360822916030884,neutral,good job jokowi suskes bawa indonesia pulih kembaki disaat dunia ramai krisis akibat pandemi isu terkait jokowi pulihkan krisis publikpuas
1945,https://twitter.com/seraphiyoo/status/1602203637966868480,2022-12-12 07:28:09,seraphiyoo,"@CNNIndonesia Missleading nih, Yg resesi itu sex sbg pro-kreasi (berkembang biak) dimana indikasi nya population growth dr angka kelahiran.
Klo sex sbg rekreasi mah g akan resesi org kita mah masi pd hobi ngewe ????????",1602203637966868480,240,1702,4409,,0,0,2,CNNIndonesia,0.4057120680809021,neutral,cnnindonesia missleading sex sbg pro kreasi dimana indikasi population growth angka kelahiran sex sbg rekreasi masi pd hobi ngewe
1946,https://twitter.com/medcom_id/status/1602201831219687425,2022-12-12 07:20:58,medcom_id,Menakar Kekuatan Ekonomi RI di Tahun Resesi https://t.co/JCQXk9HtrZ,1602201831219687425,43001,44,358190,"Jakarta Capital Region, Indone",0,0,0,,0.9975226521492004,neutral,menakar kekuatan ekonomi ri
1947,https://twitter.com/RoySaputraa1/status/1602200645293035520,2022-12-12 07:16:15,RoySaputraa1,Tahan resesi BI yakin pertumbuhan ekonomi RI lebih dari 5 persen #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiBapakInfrastruktur #JokowiBapakInfrastruktur https://t.co/b4eLaRVmXy,1602200645293035520,172,71,2400,"Yogyakarta, Indonesia",0,0,0,,0.9901010990142822,neutral,tahan bi pertumbuhan ekonomi ri persen jokowipresidenku pembangunanuntukrakyat presidenjokowihebat jokowimembangunnegeri jokowibapakinfrastruktur jokowibapakinfrastruktur
1948,https://twitter.com/GoldenEyee22/status/1602200302811500544,2022-12-12 07:14:54,GoldenEyee22,"Kerja keras pak Jokowi yang suskes bawa Indonesia kembali pulih, ditengah kondisi dunia yang sedang ramai krisis akibat pandemi dan isu terkait resesi 2023 
Jokowi Pulihkan Krisis
#PublikPuas https://t.co/pTpq4c0gA7",1602200302811500544,14,24,53,,0,0,0,,0.895815372467041,neutral,kerja keras jokowi suskes bawa indonesia pulih ditengah kondisi dunia ramai krisis akibat pandemi isu terkait jokowi pulihkan krisis publikpuas
1949,https://twitter.com/secretdelalunee/status/1602199926540496896,2022-12-12 07:13:24,secretdelalunee,@islaaamski @hermawan_devina sblm resesi ada sy udh resesi pribadi,1602199926540496896,152,1013,41270,,0,0,0,islaaamski,0.9897719025611877,neutral,islaaamski hermawan devina sblm pribadi
1950,https://twitter.com/andika_herma245/status/1602199654711853056,2022-12-12 07:12:19,andika_herma245,"Indonesia terus berbenah dalam menghadapi krisis global akibat ekonomi dunia yg kian tak menentu. Kita percaya presiden Jokowi mampu membawa Indonesia aman dari jurang resesi 2023.
Jokowi Pulihkan Krisis 
#PublikPuas https://t.co/ki7oxkU6Hs",1602199654711853056,1,33,69,,0,0,0,,0.5383819937705994,positive,indonesia berbenah menghadapi krisis global akibat ekonomi dunia kian menentu percaya presiden jokowi membawa indonesia aman jurang jokowi pulihkan krisis publikpuas
1951,https://twitter.com/rzlhmdfz/status/1602199543571181568,2022-12-12 07:11:53,rzlhmdfz,"@aimrod Wkwk kita menuju depopulasi kawan

Resesi sex
HIV aids
Diabetes
(Isi sendiri)",1602199543571181568,2957,903,121459,Malawi,0,0,1,aimrod,0.7933016419410706,negative,aimrod depopulasi kawan sex hiv aids diabetes
1952,https://twitter.com/Beritasatu/status/1602199515984842752,2022-12-12 07:11:46,Beritasatu,BI Minta Semua Pihak Tingkatkan Kewaspadaan Hadapi Risiko Resesi Global 2023 https://t.co/5qHNKCUYQo,1602199515984842752,1025985,220,986564,Jakarta,0,1,0,,0.9969720840454102,neutral,bi tingkatkan kewaspadaan hadapi risiko global
1953,https://twitter.com/trenasia_com/status/1602199486888964097,2022-12-12 07:11:39,trenasia_com,"Tentu kondisi keuanganmu harus dewasa ketika menghadapi PHK. 
Bagaimana caranya agar bisa survive? 
Simak selengkapnya di bawah ini ????
#TrenAsia #PHK #Resesi #BadaiPHK #72TahunBhaktiTransmigrasi #BagiBagiShopeePay #OVOShoptakuler1212 
https://t.co/RqwkmLx9Mk",1602199486888964097,423,20,24958,Jakarta,0,0,0,,0.9753267765045166,neutral,kondisi keuanganmu dewasa menghadapi phk survive simak selengkapnya trenasia phk badaiphk bagibagishopeepay
1954,https://twitter.com/trenasia_com/status/1602199484443684865,2022-12-12 07:11:39,trenasia_com,"Begini cara menanggulangi badai PHK, just in case kalau kamu terkena!
#TrenAsia #PHK #Resesi #BadaiPHK
https://t.co/RqwkmLx9Mk",1602199484443684865,423,20,24958,Jakarta,1,0,0,,0.9872074723243713,neutral,menanggulangi badai phk just in case terkena trenasia phk badaiphk
1955,https://twitter.com/opankzlalu/status/1602199357704511488,2022-12-12 07:11:08,opankzlalu,Presiden Jokowi pastikan kas negara cukup hadapi resesi #JokowiPresidenku #PembangunanUntukRakyat #PresidenJokowiHebat #JokowiMembangunNegeri #JokowiMajuBersamaIndonesia #JokowiBapakInfrastruktur https://t.co/vHGd88FhHR,1602199357704511488,218,492,1065,"Jambi, Indonesia",0,0,1,,0.9918934106826782,neutral,presiden jokowi pastikan kas negara hadapi jokowipresidenku pembangunanuntukrakyat presidenjokowihebat jokowimembangunnegeri jokowimajubersamaindonesia jokowibapakinfrastruktur
1956,https://twitter.com/icecendolx/status/1602198424828665856,2022-12-12 07:07:26,icecendolx,"@CNNIndonesia Resesi keturunan sih tepatnya, klo sex ga mungkin ????????",1602198424828665856,3,206,533,,0,0,0,CNNIndonesia,0.8416146636009216,negative,cnnindonesia keturunan tepatnya sex
1957,https://twitter.com/jenxxmy/status/1602198036310274048,2022-12-12 07:05:53,jenxxmy,"Atas support dan dukungan yang tiada akhir dari bunamila @MilaKp2 
Akhirnya PC ini di CO juga

KITA TUH NGAPAIN SIH SEBENERNYA? 2023 RESESI ????????

Ganteng ayo cepet pulang ???????? https://t.co/kuCPvKiOGh",1602198036310274048,129,309,24493,Teuland ,1,0,3,MilaKp2,0.5290839076042175,negative,support dukungan tiada bunamila pc ngapain sebenernya ganteng ayo cepet pulang kucpvkiogh
1958,https://twitter.com/rreonaaaa/status/1602197811658838017,2022-12-12 07:05:00,rreonaaaa,"Sukses pulihkan kondisi Indonesia ditengah krisis global yang dibayang-bayangi resesi 2023, public trust terhadap pemerintah meroket ke angka 73,2%????

https://t.co/02j2lqMpXy

#PublikPuas
Jokowi Pulihkan Krisis",1602197811658838017,48,66,89,,0,0,0,,0.973352313041687,neutral,sukses pulihkan kondisi indonesia ditengah krisis global dibayang bayangi public trust pemerintah meroket angka publikpuas jokowi pulihkan krisis
1959,https://twitter.com/novarosieee/status/1602197811553964032,2022-12-12 07:05:00,novarosieee,"Presiden Jokowi selalu membuat masyarakat Indonesia aman dari segala macam krisis. Mulai dari krisis kesehatan akibat pandemi dan krisis ekonomi akibat resesi global. 
Jokowi Pulihkan Krisis 
#PublikPuas 
https://t.co/xvUOfYKJcZ",1602197811553964032,65,154,318,,0,0,0,,0.8080220222473145,neutral,presiden jokowi masyarakat indonesia aman krisis krisis kesehatan akibat pandemi krisis ekonomi akibat global jokowi pulihkan krisis publikpuas xvuofykjcz
1960,https://twitter.com/MiracleAurelia7/status/1602197811541561352,2022-12-12 07:05:00,MiracleAurelia7,"Saat dunia krisis akibat pandemi Covid-19 dan ancaman resesi 2023 yang akan datang, Indonesia hingga sekarang masih bisa stabil. Hal tersebut berkat kepemimpinan Pak Jokowi yang andal

#PublikPuas
Jokowi Pulihkan Krisis https://t.co/ZyIBcspo5B",1602197811541561352,37,27,303,"Jakarta Timur, DKI Jakarta",0,0,0,,0.5227831602096558,positive,dunia krisis akibat pandemi covid ancaman indonesia stabil berkat kepemimpinan jokowi andal publikpuas jokowi pulihkan krisis
1961,https://twitter.com/dddiiiinnnnaaa/status/1602197811499618304,2022-12-12 07:05:00,dddiiiinnnnaaa,"Jokowi berhasil menekan penyebaran COVID 19 dan tidak hanya itu, Jokowi juga mampu menjaga pertumbuhan ekonomi Indonesia ditengah kondisi ancaman resesi global. Hal inilah yang membuat Jokowi mendapat pujian baik dari dalam maupun luar negeri 
#PublikPuas
Jokowi Pulihkan Krisis https://t.co/mTTKg51ATz",1602197811499618304,11,11,233,,0,0,0,,0.7964714765548706,positive,jokowi berhasil menekan penyebaran covid jokowi menjaga pertumbuhan ekonomi indonesia ditengah kondisi ancaman global jokowi pujian negeri publikpuas jokowi pulihkan krisis
1962,https://twitter.com/RaDin_1926/status/1602197811470090241,2022-12-12 07:05:00,RaDin_1926,"Presiden Jokowi berhasil Pulihkan krisis Indonesia mulai dari COVID 19 hingga krisis ekonomi yang saat ini terus dibayangi resesi global 
#PublikPuas
Jokowi Pulihkan Krisis https://t.co/8ZO76mEwQG",1602197811470090241,6,10,211,,0,0,0,,0.9736418724060059,neutral,presiden jokowi berhasil pulihkan krisis indonesia covid krisis ekonomi dibayangi global publikpuas jokowi pulihkan krisis
1963,https://twitter.com/HilingIndonesia/status/1602197581005668352,2022-12-12 07:04:05,HilingIndonesia,"Tidak ada pemimpin yg sempurna. Namun di tengah badai krisis ekonomi dan resesi melanda dunia, bahkan menggoncang negara2 besar, Pak Jokowi bisa membawa Indonesia pulih dari krisis after pandemi, sungguh suatu pencapaian yang luar biasa.
SALUT!
#PublikPuas
Jokowi Pulihkan Krisis https://t.co/gAALd1hgla",1602197581005668352,8,13,36,,0,0,0,,0.9935719966888428,positive,pemimpin sempurna badai krisis ekonomi melanda dunia menggoncang jokowi membawa indonesia pulih krisis after pandemi sungguh pencapaian salut publikpuas jokowi pulihkan krisis
1964,https://twitter.com/fiirdasari/status/1602197559958638592,2022-12-12 07:04:00,fiirdasari,"Pertumbuhan ekonomi Indonesia yg terus bergerak dalam tren positif di tengah kondisi resesi global mendapatkan apresiasi tidak hanya dari dalam negeri tapi juga dari luar negeri. 
Jokowi Pulihkan Krisis 
#PublikPuas 
https://t.co/iVDj1xDRmu",1602197559958638592,87,160,318,,0,0,0,,0.8947474360466003,neutral,pertumbuhan ekonomi indonesia bergerak tren positif kondisi global apresiasi negeri negeri jokowi pulihkan krisis publikpuas
1965,https://twitter.com/idakaylaaa/status/1602197559820156928,2022-12-12 07:04:00,idakaylaaa,"Presiden Jokowi sungguh luar biasa, beliau mampu bawa Indonesia aman dari ancaman resesi global 2023.
Jokowi Pulihkan Krisis 
#PublikPuas https://t.co/S7l2Q1PDyq",1602197559820156928,79,140,316,,0,5,4,,0.8259943723678589,positive,presiden jokowi sungguh beliau bawa indonesia aman ancaman global jokowi pulihkan krisis publikpuas
1966,https://twitter.com/ligital_/status/1602197424784609280,2022-12-12 07:03:28,ligital_,"Tidak ada pemimpin yg sempurna. Namun di tengah badai krisis ekonomi dan resesi melanda dunia, bahkan menggoncang negara2 besar, Pak Jokowi bisa membawa Indonesia pulih dari krisis after pandemi, sungguh suatu pencapaian yang luar biasa.
SALUT!
#PublikPuas
Jokowi Pulihkan Krisis https://t.co/865E8kImrA",1602197424784609280,14,28,157,"Jakarta Utara, DKI Jakarta",0,0,0,,0.9929835796356201,positive,pemimpin sempurna badai krisis ekonomi melanda dunia menggoncang jokowi membawa indonesia pulih krisis after pandemi sungguh pencapaian salut publikpuas jokowi pulihkan krisis
1967,https://twitter.com/ElvinaGasala/status/1602197308116013058,2022-12-12 07:03:00,ElvinaGasala,"Indonesia terus berbenah dalam menghadapi krisis global akibat ekonomi dunia yg kian tak menentu. Kita percaya presiden Jokowi mampu membawa Indonesia aman dari jurang resesi 2023.
Jokowi Pulihkan Krisis 
#PublikPuas https://t.co/PH6ie3U6vo",1602197308116013058,73,127,318,,1,6,3,,0.720342755317688,neutral,indonesia berbenah menghadapi krisis global akibat ekonomi dunia kian menentu percaya presiden jokowi membawa indonesia aman jurang jokowi pulihkan krisis publikpuas
1968,https://twitter.com/AfizClover/status/1602197308057292801,2022-12-12 07:03:00,AfizClover,"Beliau meyakini kita bisa mengakselerasi pertumbuhan perekonomian jauh lebih baik, untuk itu upaya Jokowi Pulihkan Krisis dan resesi memerlukan dukungan dari berbagai pihak agar hal itu bisa terealisasikan dg baik

#PublikPuas @tvonetv https://t.co/Qlml9oXBzk",1602197308057292801,21,31,228,Pati,0,10,11,tvonetv,0.618899405002594,neutral,beliau mengakselerasi pertumbuhan perekonomian upaya jokowi pulihkan krisis dukungan terealisasikan publikpuas tvonetv
1969,https://twitter.com/idakaylaaa/status/1602197308053012481,2022-12-12 07:03:00,idakaylaaa,"Kita bangga atas terobosan presiden Jokowi yg sukses mengendalikan pandemi dan menstabilkan ekonomi nasional di tengah resesi global. 
Jokowi Pulihkan Krisis 
#PublikPuas 
https://t.co/4QQZHTkPwS",1602197308053012481,79,140,316,,0,0,0,,0.8226882815361023,positive,bangga terobosan presiden jokowi sukses mengendalikan pandemi menstabilkan ekonomi nasional global jokowi pulihkan krisis publikpuas
1970,https://twitter.com/brownries/status/1602197307906150400,2022-12-12 07:03:00,brownries,"Indonesia termasuk negara yang yang berhasil dalam menangani pandemi. Hal ini diyakini akan mempermudah untuk menangkal krisis &amp; resesi serta dapat mengakselerasi perekonomian lebih baik lagi

Jokowi Pulihkan Krisis

#PublikPuas @iDreamMedia https://t.co/LbBBr4ZnY0",1602197307906150400,32,41,310,Jakarta,0,12,13,iDreamMedia,0.6959323287010193,neutral,indonesia negara berhasil menangani pandemi diyakini mempermudah menangkal krisis mengakselerasi perekonomian jokowi pulihkan krisis publikpuas idreammedia
1971,https://twitter.com/photolangit/status/1602197307226787840,2022-12-12 07:03:00,photolangit,"Tidak ada pemimpin yg sempurna. Namun di tengah badai krisis ekonomi dan resesi melanda dunia, bahkan menggoncang negara2 besar, Pak Jokowi bisa membawa Indonesia pulih dari krisis after pandemi, sungguh suatu pencapaian yang luar biasa.
SALUT!
#PublikPuas
Jokowi Pulihkan Krisis https://t.co/HIqKlhBONb",1602197307226787840,10,12,31,sky,0,0,0,,0.9941743016242981,positive,pemimpin sempurna badai krisis ekonomi melanda dunia menggoncang jokowi membawa indonesia pulih krisis after pandemi sungguh pencapaian salut publikpuas jokowi pulihkan krisis hiqklhbonb
1972,https://twitter.com/Liamalentina2/status/1602197278529585153,2022-12-12 07:02:53,Liamalentina2,"Strategi presiden sanagt jitu bawa indonesia keluar dari resesi global Jokowi Pulihkan Krisis

#PublikPuas",1602197278529585153,676,914,996,,0,0,0,,0.701688826084137,neutral,strategi presiden sanagt jitu bawa indonesia global jokowi pulihkan krisis publikpuas
1973,https://twitter.com/EdwardCullen347/status/1602197235407917056,2022-12-12 07:02:42,EdwardCullen347,Dan Indonesia akan terbebas dari jurang resesi. #PengusahaMilenialMakinMaju #jokowihebat,1602197235407917056,26,12,22405,Semarang,0,0,0,,0.9262645840644836,neutral,indonesia terbebas jurang pengusahamilenialmakinmaju jokowihebat
1974,https://twitter.com/lhmqpgdvwqtro/status/1602197153157464066,2022-12-12 07:02:23,lhmqpgdvwqtro,"Adanya suatu strategi yang berguna untuk mengatasi situasi ekonomi yang terus dibayangi resesi global, maka tak heran apabila trust public kepada Jokowi terus naik. #PublikPuas Jokowi Pulihkan Krisis
https://t.co/fC5xAsBiTc",1602197153157464066,0,0,25,,0,0,0,,0.7543722987174988,neutral,strategi berguna mengatasi situasi ekonomi dibayangi global heran trust public jokowi publikpuas jokowi pulihkan krisis
1975,https://twitter.com/inistyleku/status/1602197142558322689,2022-12-12 07:02:20,inistyleku,"Tidak ada pemimpin yg sempurna. Namun di tengah badai krisis ekonomi dan resesi melanda dunia, bahkan menggoncang negara2 besar, Pak Jokowi bisa membawa Indonesia pulih dari krisis after pandemi, sungguh suatu pencapaian yang luar biasa.
SALUT!
#PublikPuas
Jokowi Pulihkan Krisis https://t.co/DtcYNTS5Ow",1602197142558322689,6,13,13,,0,0,0,,0.9936289191246033,positive,pemimpin sempurna badai krisis ekonomi melanda dunia menggoncang jokowi membawa indonesia pulih krisis after pandemi sungguh pencapaian salut publikpuas jokowi pulihkan krisis
1976,https://twitter.com/KhairiLukman/status/1602197118793678849,2022-12-12 07:02:15,KhairiLukman,"Kepercayaan masyarakat smakin naik loh di kepemimpinan pak Jokowi jilid 2 ini, terutama kebijakan strategi utk mengatasi situasi ekonomi yang terus dibayangi resesi global terus dikuatkan oleh pemerintah
Jokowi Pulihkan Krisis

#PublikPuas https://t.co/vYE715qLKX",1602197118793678849,96,206,444,"Jakarta Selatan, DKI Jakarta",0,2,3,,0.8365101218223572,positive,kepercayaan masyarakat smakin kepemimpinan jokowi jilid kebijakan strategi mengatasi situasi ekonomi dibayangi global dikuatkan pemerintah jokowi pulihkan krisis publikpuas
1977,https://twitter.com/Tendi79658467/status/1602197078716792832,2022-12-12 07:02:05,Tendi79658467,"Berkat dua keberhasilan ini, dan berbagai keberhasilan lainnya, terutama strategi mengatasi situasi ekonomi yang terus dibayangi resesi global, maka tak heran apabila trust public kepada Jokowi terus naik.
Jokowi Pulihkan Krisis #PublikPuas",1602197078716792832,14,16,565,,0,0,0,,0.9821195602416992,positive,berkat keberhasilan keberhasilan strategi mengatasi situasi ekonomi dibayangi global heran trust public jokowi jokowi pulihkan krisis publikpuas
1978,https://twitter.com/wxafmmimbkibs/status/1602197056612839424,2022-12-12 07:02:00,wxafmmimbkibs,"Di saat dunia tengah melanda krisis pandemi dan resesi 2023, tapi Indonesia masih bisa stabil berkat presiden jokowi.. 
#PublikPuas
Jokowi Pulihkan Krisis https://t.co/s3w5gZ4Wbv",1602197056612839424,0,9,53,,0,0,0,,0.963489830493927,neutral,dunia melanda krisis pandemi indonesia stabil berkat presiden jokowi publikpuas jokowi pulihkan krisis
1979,https://twitter.com/skrini37/status/1602197056558358531,2022-12-12 07:02:00,skrini37,"Tak sedikit masyarakat yang takut oleh isu resesi di tahun 2023, tapi ternyata publik puas terhadap penanganan Pak Jokowi pulihkan krisis loh! Maju terus seluruh usaha pak Jokowi pulihkan krisis kita! #PublikPuas https://t.co/7Ay2jji6Zt",1602197056558358531,47,109,14,,0,0,0,,0.8697075843811035,positive,masyarakat takut isu publik puas penanganan jokowi pulihkan krisis maju usaha jokowi pulihkan krisis publikpuas
1980,https://twitter.com/fiirdasari/status/1602197056470360065,2022-12-12 07:02:00,fiirdasari,"Kita yakin Indonesia di bawah pimpinan presiden Jokowi mampu keluar dari ancaman resesi global mengingat kondisi ekonomi nasional semakin stabil. 
Jokowi Pulihkan Krisis 
#PublikPuas https://t.co/53RFVIkK2L",1602197056470360065,87,160,318,,0,0,0,,0.9444544911384583,neutral,indonesia pimpinan presiden jokowi ancaman global kondisi ekonomi nasional stabil jokowi pulihkan krisis publikpuas
